density,category
0.5,Mendelian
1.75,Mendelian
0.5,Mendelian
0.25,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.75,Mendelian
0.0,Mendelian
0.75,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
0.25,Mendelian
0.25,Mendelian
0.25,Mendelian
0.25,Mendelian
0.0,Mendelian
0.25,Mendelian
0.5,Mendelian
1.0,Mendelian
0.25,Mendelian
0.25,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
0.5,Mendelian
1.5,Mendelian
0.25,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
1.0,Mendelian
1.0,Mendelian
0.25,Mendelian
0.25,Mendelian
1.25,Mendelian
0.0,Mendelian
0.5,Mendelian
0.25,Mendelian
0.5,Mendelian
0.25,Mendelian
0.5,Mendelian
0.25,Mendelian
0.0,Mendelian
0.5,Mendelian
1.5,Mendelian
1.25,Mendelian
1.5,Mendelian
1.25,Mendelian
1.25,Mendelian
1.5,Mendelian
1.5,Mendelian
0.75,Mendelian
0.5,Mendelian
0.25,Mendelian
0.0,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.75,Mendelian
0.75,Mendelian
0.0,Mendelian
0.5,Mendelian
0.25,Mendelian
0.0,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
1.0,Mendelian
0.25,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.5,Mendelian
0.5,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.75,Mendelian
0.0,Mendelian
0.0,Mendelian
0.5,Mendelian
0.25,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
1.25,Mendelian
1.0,Mendelian
0.75,Mendelian
0.25,Mendelian
0.25,Mendelian
0.0,Mendelian
0.75,Mendelian
0.5,Mendelian
1.5,Mendelian
2.0,Mendelian
0.75,Mendelian
0.25,Mendelian
1.0,Mendelian
1.0,Mendelian
1.0,Mendelian
0.0,Mendelian
0.0,Mendelian
1.0,Mendelian
0.0,Mendelian
1.0,Mendelian
1.0,Mendelian
1.0,Mendelian
1.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.5,Mendelian
0.5,Mendelian
0.75,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
0.0,Mendelian
0.0,Mendelian
0.25,Mendelian
0.0,Mendelian
1.75,Mendelian
1.0,Mendelian
1.0,Mendelian
2.0,Mendelian
0.25,Mendelian
1.75,Mendelian
0.5,Mendelian
0.75,Mendelian
0.0,Mendelian
0.5,Mendelian
0.25,Mendelian
0.25,Mendelian
0.25,Mendelian
0.0,Mendelian
0.25,Mendelian
0.25,Mendelian
0.0,Mendelian
0.5,Mendelian
0.5,Mendelian
0.0,Mendelian
0.5,Mendelian
0.25,Mendelian
0.25,Mendelian
0.25,Mendelian
0.0,Mendelian
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
2.25,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
1.75,Housekeeping
1.25,Housekeeping
2.0,Housekeeping
1.0,Housekeeping
2.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
2.0,Housekeeping
2.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.75,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
2.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
3.0,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
2.0,Housekeeping
2.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
2.25,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
1.75,Housekeeping
2.0,Housekeeping
1.25,Housekeeping
2.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
2.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
2.0,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
2.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
0.25,Housekeeping
2.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
2.25,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
1.25,Housekeeping
2.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
2.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
2.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
2.25,Housekeeping
1.25,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
1.75,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
2.0,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
2.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
2.0,Housekeeping
1.25,Housekeeping
2.25,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
2.0,Housekeeping
1.5,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.5,Housekeeping
0.0,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
2.0,Housekeeping
2.0,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
1.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
1.75,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
2.0,Housekeeping
0.0,Housekeeping
1.5,Housekeeping
1.5,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
1.75,Housekeeping
1.75,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
1.25,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
2.0,Housekeeping
2.25,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
2.25,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
2.0,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
2.0,Housekeeping
2.5,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
2.0,Housekeeping
2.0,Housekeeping
1.0,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
2.0,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
1.25,Housekeeping
1.75,Housekeeping
1.75,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
1.75,Housekeeping
1.5,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
0.75,Housekeeping
0.0,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
1.0,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.75,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
1.75,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
0.5,Housekeeping
0.25,Housekeeping
1.0,Housekeeping
1.0,Housekeeping
0.0,Housekeeping
0.5,Housekeeping
1.25,Housekeeping
0.75,Housekeeping
1.5,Housekeeping
0.25,Housekeeping
1.5,Housekeeping
1.5,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
1.25,Housekeeping
1.75,Housekeeping
0.5,Housekeeping
1.0,Housekeeping
0.25,Housekeeping
0.75,Housekeeping
0.25,Housekeeping
